SourceHash,RawStoredPath,AsOfLocal,AsOfTimeZone,AccountId,MaskedAccount,AccountLabel,PositionRaw,Symbol,Quantity,LotCount,DateAcquired,Term,CostBasis,ULPrice,ULChange,Mark,MarkChange,NetCostBasis,TodaysNetGain,OpenNetGain,MarketValue,Bid,Ask,EarningsDate
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,AMZN +62 Shares (6 lots),AMZN,62,6,12/04/2025,Short term,22.4797096774,24.6,-0.002,24.6,-0.002,22.4797096774,-0.124,131.458,1525.2,24.57,24.577,2026-07-30
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,CLS +44 Shares (4 lots),CLS,44,4,03/25/2025,Mixed term,13.6952727273,38.201,-2.144,38.201,-2.144,13.6952727273,-94.336,1078.252,1680.844,38.262,38.36,2026-07-27
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,CRDO +134 Shares (7 lots),CRDO,134,7,01/09/2026,Short term,14.1369820896,23.918,-2.023,23.918,-2.023,14.1369820896,-271.082,1310.6564,3205.012,23.94,24,2026-09-02
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,GDE +20 Shares (1 lot),GDE,20,1,02/27/2026,Short term,7.58805,6.574,0.007,6.574,0.007,7.58805,0.14,-20.281,131.48,6.012,6.885,--
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,GDMN +127 Shares (3 lots),GDMN,127,3,11/11/2025,Short term,8.3555787402,8.844,0.215,8.844,0.215,8.3555787402,27.305,62.0295,1123.188,8.64,9.4,--
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,GRNJ +340 Shares (2 lots),GRNJ,340,2,04/02/2026,Short term,2.7810676471,3.153,-0.039,3.153,-0.039,2.7810676471,-13.26,126.457,1072.02,3.15,3.205,--
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,GRNY +390 Shares (3 lots),GRNY,390,3,04/16/2026,Short term,2.6232153846,2.745,-0.019,2.745,-0.019,2.6232153846,-7.41,47.496,1070.55,2.738,2.75,--
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,IAUM +55 Shares (1 lot),IAUM,55,1,10/27/2025,Short term,3.984,4.318,0.011,4.318,0.011,3.984,0.605,18.37,237.49,4.316,4.321,--
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,LITE +9 Shares (3 lots),LITE,9,3,03/23/2026,Short term,75.9697777778,87.536,-8.188,87.536,-8.188,75.9697777778,-73.692,104.096,787.824,88,88.25,2026-08-12
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,MDLZ +15 Shares (1 lot),MDLZ,15,1,06/12/2026,Short term,6.332,6.215,0.065,6.215,0.065,6.332,0.975,-1.755,93.225,6.15,6.222,2026-07-28
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,MU +15 Shares (2 lots),MU,15,2,03/24/2026,Short term,40.3296666667,102.076,-6.723,102.076,-6.723,40.3296666667,-100.845,926.195,1531.14,103.548,103.6,2026-06-24
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,PPLT +70 Shares (1 lot),PPLT,70,1,11/11/2025,Short term,1.4420571429,1.642,0.036,1.642,0.036,1.4420571429,2.52,13.996,114.94,1.622,1.647,--
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,PSTL +200 Shares (1 lot),PSTL,200,1,06/05/2026,Short term,2.27146,2.331,0.015,2.331,0.015,2.27146,3,11.908,466.2,2.214,2.45,2026-08-03
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,SGDM +50 Shares (1 lot),SGDM,50,1,06/15/2026,Short term,7.065,7.216,0.155,7.216,0.155,7.065,7.75,7.55,360.8,6.84,7.667,--
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,SHLD +300 Shares (1 lot),SHLD,300,1,04/04/2025,Long term,4.401,6.386,0.058,6.386,0.058,4.401,17.4,595.5,1915.8,6.355,6.45,2018-11-30
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,SLV +70 Shares (3 lots),SLV,70,3,10/17/2025,Short term,5.9709285714,6.339,-0.008,6.339,-0.008,5.9709285714,-0.56,25.765,443.73,6.33,6.335,--
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,SPMO +235 Shares (3 lots),SPMO,235,3,04/16/2026,Short term,14.4162978723,15.462,-0.322,15.462,-0.322,14.4162978723,-75.67,245.74,3633.57,15.51,15.516,--
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,SYF +50 Shares (1 lot),SYF,50,1,09/16/2024,Long term,4.70876,7.529,0.068,7.529,0.068,4.70876,3.4,141.012,376.45,7.456,7.599,2026-07-21
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001003,x1003,Partnership / LLC / LLP - x1003,TSLA +20 Shares (1 lot),TSLA,20,1,04/16/2026,Short term,38.299,40.466,-0.649,40.466,-0.649,38.299,-12.98,43.34,809.32,40.297,40.302,2026-07-22
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,AEM +40 Shares (2 lots),AEM,40,2,06/09/2026,Short term,15.40925,17.582,0.402,17.582,0.402,15.40925,16.08,86.91,703.28,17.457,17.8,2026-07-29
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,AGX +18 Shares (3 lots),AGX,18,3,05/07/2026,Short term,68.0835,69.039,0.152,69.039,0.152,68.0835,1.976,17.199,1242.702,68.5,69.2,2026-09-03
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,AMD +15 Shares (2 lots),AMD,15,2,06/04/2026,Short term,52.358,50.729,-3.997,50.729,-3.997,52.358,-36.465,-24.435,760.935,51.065,51.101,2026-08-04
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,AMZN +255 Shares (11 lots),AMZN,255,11,04/30/2026,Short term,25.528745098,24.6,-0.002,24.6,-0.002,25.528745098,-0.51,-236.83,6273,24.57,24.577,2026-07-30
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,APP +15 Shares (3 lots),APP,15,3,06/10/2026,Short term,49.564,51.52,-0.566,51.52,-0.566,49.564,-1.554,29.34,772.8,51.055,51.35,2026-08-06
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,ARE +900 Shares (11 lots),ARE,900,11,10/13/2025,Short term,5.3995272222,5.176,-0.062,5.176,-0.062,5.3995272222,-52.76,-201.1745,4658.4,5.1,5.259,2026-08-03
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,ARKX +300 Shares (1 lot),ARKX,300,1,06/12/2026,Short term,3.404,3.475,-0.043,3.475,-0.043,3.404,-12.9,21.3,1042.5,3.465,3.47,--
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,ASML +2 Shares (1 lot),ASML,2,1,06/10/2026,Short term,180.7745,180.389,-8.877,180.389,-8.877,180.7745,-17.754,-0.771,360.778,181.5,181.8,2026-07-15
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,AUGO +140 Shares (5 lots),AUGO,140,5,04/20/2026,Short term,9.6291642857,6.637,0.019,6.637,0.019,9.6291642857,2.66,-418.903,929.18,6.1,6.888,2026-08-05
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,B +145 Shares (3 lots),B,145,3,01/15/2026,Short term,4.7317063448,4.277,0.094,4.277,0.094,4.7317063448,13.63,-65.93242,620.165,4.275,4.295,2026-08-11
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,BE +15 Shares (1 lot),BE,15,1,06/03/2026,Short term,29.0868666667,28.088,0.638,28.088,0.638,29.0868666667,9.57,-14.983,421.32,28.18,28.263,2026-07-30
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,BLOX +875 Shares (6 lots),BLOX,875,6,05/15/2026,Short term,1.7519685714,1.704,-0.01,1.704,-0.01,1.7519685714,-8.75,-41.9725,1491,1.68,1.736,--
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,BRK.B +53 Shares (8 lots),BRK.B,53,8,10/08/2025,Short term,49.0496801887,49.495,-0.057,49.495,-0.057,49.0496801887,-1.74705,23.60195,2623.235,49.49,49.502,2026-08-01
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,BTG +3100 Shares (2 lots),BTG,3100,2,06/05/2026,Short term,0.4174064516,0.457,0.01,0.457,0.01,0.4174064516,31,122.74,1416.7,0.454,0.456,2026-08-06
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,BVN +125 Shares (3 lots),BVN,125,3,04/10/2026,Short term,3.562928,3.596,0.11,3.596,0.11,3.562928,13.75,4.134,449.5,3.504,3.66,2026-07-23
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,CCL +300 Shares (2 lots),CCL,300,2,09/19/2025,Short term,2.9796266667,3.09,0.078,3.09,0.078,2.9796266667,23.4,33.112,927,3.082,3.089,2026-06-23
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,CDE +400 Shares (4 lots),CDE,400,4,01/29/2026,Short term,2.2189375,1.879,0.013,1.879,0.013,2.2189375,5.2,-135.975,751.6,1.88,1.895,2026-08-05
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,CLS +27 Shares (3 lots),CLS,27,3,05/04/2026,Short term,42.3341111111,38.201,-2.144,38.201,-2.144,42.3341111111,-57.888,-111.594,1031.427,38.262,38.36,2026-07-27
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,CNC +145 Shares (4 lots),CNC,145,4,06/08/2026,Short term,6.4600344828,6.139,-0.201,6.139,-0.201,6.4600344828,-29.145,-46.55,890.155,6.12,6.15,2026-07-28
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,CNSWF +20 Shares (2 lots),CNSWF,20,2,05/27/2026,Short term,200.783,204.2524,-3.5406,204.2524,-3.5406,200.81765,-70.812,68.695,4085.048,0,0,--
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,COPJ +300 Shares (5 lots),COPJ,300,5,01/27/2026,Short term,4.4824,4.521,0.06,4.521,0.06,4.4824,18,11.58,1356.3,4.521,4.6,--
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,CRDO +190 Shares (7 lots),CRDO,190,7,06/12/2026,Short term,25.2341710526,23.918,-2.023,23.918,-2.023,25.2341710526,-364.14,-250.0725,4544.42,23.94,24,2026-09-02
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,CRM +110 Shares (4 lots),CRM,110,4,06/03/2026,Short term,18.2071318182,16.171,-0.284,16.171,-0.284,18.2071318182,-31.24,-223.9745,1778.81,16.175,16.183,2026-09-02
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,CRWD +7 Shares (2 lots),CRWD,7,2,06/05/2026,Short term,68.2837142857,67.949,-1.342,67.949,-1.342,68.2837142857,-2.684,-2.343,475.643,68.013,68.088,2026-09-01
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,CRWV +20 Shares (1 lot),CRWV,20,1,06/03/2026,Short term,11.97,11.703,1.032,11.703,1.032,11.97,20.64,-5.34,234.06,11.714,11.73,2026-08-12
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,CSTM +500 Shares (5 lots),CSTM,500,5,05/14/2026,Short term,3.403148,3.418,-0.053,3.418,-0.053,3.403148,-26.5,7.426,1709,3.4,3.425,2026-07-28
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,DDOG +15 Shares (2 lots),DDOG,15,2,06/03/2026,Short term,25.0896666667,23.111,-0.198,23.111,-0.198,25.0896666667,-3.34,-29.68,346.665,22.93,23.1,2026-08-06
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,DRH +1425 Shares (5 lots),DRH,1425,5,05/12/2026,Short term,1.1501754386,1.202,0.008,1.202,0.008,1.1501754386,11.4,73.85,1712.85,1.179,1.221,2026-08-06
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,DY +13 Shares (1 lot),DY,13,1,05/29/2026,Short term,50.9885,47.172,0.042,47.172,0.042,50.9885,0.546,-49.6145,613.236,46.802,51.569,2026-08-26
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,EAT +40 Shares (1 lot),EAT,40,1,07/02/2025,Short term,18.2145,15.355,-0.269,15.355,-0.269,18.2145,-10.76,-114.38,614.2,14.807,16.333,2026-08-12
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,EMEQ +100 Shares (2 lots),EMEQ,100,2,05/29/2026,Short term,6.639,7.01495,-0.1553,7.01495,-0.1553,6.639,-15.53,37.595,701.495,6.97,10.54,--
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,EPR +150 Shares (2 lots),EPR,150,2,06/08/2026,Short term,5.8795,5.91,0.074,5.91,0.074,5.8795,11.1,4.575,886.5,5.728,6.148,2026-07-29
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,ET +1495 Shares (11 lots),ET,1495,11,05/01/2026,Short term,1.9651065217,1.891,--,1.891,0,1.9651065217,--,-110.78925,2827.045,1.885,1.891,2026-08-05
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,ETH +523 Shares (3 lots),ETH,523,3,08/14/2025,Short term,3.3450248566,1.706,-0.025,1.706,-0.025,3.3450248566,-13.075,-857.21,892.238,1.698,1.712,2021-10-28
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,EWY +45 Shares (4 lots),EWY,45,4,06/02/2026,Short term,21.0574888889,20.591,-0.554,20.591,-0.554,21.0574888889,-20.94,-20.992,926.595,20.6,20.632,--
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,EZPW +900 Shares (10 lots),EZPW,900,10,05/07/2026,Short term,3.1687022222,3.089,-0.135,3.089,-0.135,3.1687022222,-109.5,-71.732,2780.1,3,3.355,2026-07-29
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,FMX +50 Shares (2 lots),FMX,50,2,06/10/2026,Short term,12.50249,12.688,0.054,12.688,0.054,12.50249,2.7,9.2755,634.4,10,13.151,2026-07-28
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,FN +10 Shares (2 lots),FN,10,2,06/11/2026,Short term,60.15975,58.803,-4.755,58.803,-4.755,60.15975,-34.4125,-13.5675,588.03,58.952,59.3,2026-08-17
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,FRCB +376 Shares (3 lots),FRCB,376,3,08/14/2017,Long term,1.7655638298,0.00006,-0.0001,0.00006,-0.0001,1.7655638298,-0.0376,-663.82944,0.02256,0,0,2023-07-27
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,GDMN +400 Shares (6 lots),GDMN,400,6,06/12/2026,Short term,8.24198,8.844,0.215,8.844,0.215,8.24198,86,240.808,3537.6,8.64,9.4,--
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,GM +225 Shares (7 lots),GM,225,7,06/02/2026,Short term,8.1857177778,8.251,-0.156,8.251,-0.156,8.1857177778,-31.2,14.6885,1856.475,8.27,8.3,2026-07-21
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,GOOG +45 Shares (7 lots),GOOG,45,7,05/29/2026,Short term,37.1388666667,37.11,0.399,37.11,0.399,37.1388666667,17.955,-1.299,1669.95,36.92,37,2026-07-23
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,HHH +135 Shares (5 lots),HHH,135,5,10/08/2025,Short term,8.4053777778,6.794,0.085,6.794,0.085,8.4053777778,11.475,-217.536,917.19,6.666,6.84,2026-08-05
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,IAUM +525 Shares (6 lots),IAUM,525,6,03/02/2026,Short term,4.8400238095,4.318,0.011,4.318,0.011,4.8400238095,5.775,-274.0625,2266.95,4.316,4.321,--
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,IBIT +350 Shares (2 lots),IBIT,350,2,06/12/2026,Short term,3.6708571429,3.717,-0.057,3.717,-0.057,3.6708571429,-19.95,16.15,1300.95,3.719,3.722,--
