SourceHash,RawStoredPath,ExportedAtLocal,ExportedAtTimeZone,ActivityDateTime,ActivityDate,ActivityType,AccountId,MaskedAccount,AccountLabel,Description,Symbol,Quantity,Price,OrderNumber,Fee,Commission,Amount,CashActivityClass,IsTradeCashEffect,IsEconomicCashFlow,IsSweep,IsTransfer,IsDividendOrInterest
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-10 10:27:21,2026-06-10,Bought,900001001,x1001,Traditional IRA - x1001,5 of SNDK @ $174.659 (Order # 3520),SNDK,5,174.659,3520,0.00,0,-873.293,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-10 10:26:27,2026-06-10,Bought,900001001,x1001,Traditional IRA - x1001,1000 of PINE @ $1.997 (Order # 3241),PINE,1000,1.997,3241,0.00,0,-1996.5,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-10 10:23:09,2026-06-10,Sold,900001001,x1001,Traditional IRA - x1001,70 of UNFI @ $4.812 (Order # 5138),UNFI,70,4.812,5138,0.00,0.007,336.797,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-10 09:50:24,2026-06-10,Bought,900001001,x1001,Traditional IRA - x1001,25 of TTMI @ $18.647 (Order # 1821),TTMI,25,18.647,1821,0.00,0,-466.175,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-10 09:49:34,2026-06-10,Bought,900001001,x1001,Traditional IRA - x1001,5 of ASML @ $179.931 (Order # 4404),ASML,5,179.931,4404,0.00,0,-899.655,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-10 09:47:31,2026-06-10,Sold,900001001,x1001,Traditional IRA - x1001,25 of TIGO @ $8.726 (Order # 7936),TIGO,25,8.726,7936,0.00,0.005,218.145,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-10 09:37:11,2026-06-10,Sold,900001001,x1001,Traditional IRA - x1001,15 of TTMI @ $17.962 (Order # 3670),TTMI,15,17.962,3670,0.00,0.006,269.424,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-10 09:36:44,2026-06-10,Bought,900001001,x1001,Traditional IRA - x1001,50 of INDV @ $3.823 (Order # 5972),INDV,50,3.823,5972,0.00,0,-191.15,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-10 09:36:07,2026-06-10,Bought,900001001,x1001,Traditional IRA - x1001,125 of PBR @ $1.793 (Order # 8709),PBR,125,1.793,8709,0.00,0,-224.063,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-10 09:35:39,2026-06-10,Sold,900001001,x1001,Traditional IRA - x1001,7 of FN @ $59.049 (Order # 2072),FN,7,59.049,2072,0.00,0.009,413.335,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-10 09:34:55,2026-06-10,Sold,900001001,x1001,Traditional IRA - x1001,200 of NLCP @ $1.509 (Order # 5781),NLCP,200,1.509,5781,0.00,0.502,301.222,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-10 09:34:33,2026-06-10,Sold,900001001,x1001,Traditional IRA - x1001,4 of CRDO @ $24.163 (Order # 7268),CRDO,4,24.163,7268,0.00,0.002,96.65,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-10 09:34:17,2026-06-10,Sold,900001001,x1001,Traditional IRA - x1001,15 of LITE @ $84.485 (Order # 6082),LITE,15,84.485,6082,0.00,0.027,1267.248,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-10 09:33:33,2026-06-10,Sold,900001001,x1001,Traditional IRA - x1001,150 of CCL @ $2.712 (Order # 6251),CCL,150,2.712,6251,0.00,0.009,406.788,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-10 09:33:11,2026-06-10,Sold,900001001,x1001,Traditional IRA - x1001,10 of AVGO @ $38.057 (Order # 5561),AVGO,10,38.057,5561,0.00,0.008,380.557,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-10 09:32:49,2026-06-10,Sold,900001001,x1001,Traditional IRA - x1001,9 of APP @ $50.093 (Order # 4580),APP,9,50.093,4580,0.00,0.01,450.825,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-10 09:30:54,2026-06-10,Bought,900001001,x1001,Traditional IRA - x1001,75 of XOM @ $15.076 (Order # 4568),XOM,75,15.076,4568,0.00,0,-1130.7,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-10 09:30:03,2026-06-10,Bought,900001001,x1001,Traditional IRA - x1001,20 of RTX @ $18.24 (Order # 5776),RTX,20,18.24,5776,0.00,0,-364.804,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-10 09:30:02,2026-06-10,Bought,900001001,x1001,Traditional IRA - x1001,250 of ET @ $1.912 (Order # 9842),ET,250,1.912,9842,0.00,0,-478,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-10 09:30:01,2026-06-10,Sold,900001001,x1001,Traditional IRA - x1001,40 of CEG @ $25.046 (Order # 5540),CEG,40,25.046,5540,0.00,0.021,1001.824,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-10 09:30:01,2026-06-10,Sold,900001001,x1001,Traditional IRA - x1001,15 of DY @ $45.458 (Order # 7385),DY,15,45.458,7385,0.00,0.015,681.855,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-10 09:30:01,2026-06-10,Sold,900001001,x1001,Traditional IRA - x1001,41 of GOOG @ $36.131 (Order # 9465),GOOG,41,36.131,9465,0.00,0.031,1481.339,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-10 09:30:01,2026-06-10,Sold,900001001,x1001,Traditional IRA - x1001,75 of UBER @ $6.97 (Order # 7009),UBER,75,6.97,7009,0.00,0.011,522.738,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-10 09:30:01,2026-06-10,Bought,900001001,x1001,Traditional IRA - x1001,10 of TSLA @ $39.111 (Order # 5495),TSLA,10,39.111,5495,0.00,0,-391.11,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-10 09:30:01,2026-06-10,Bought,900001001,x1001,Traditional IRA - x1001,400 of PINE @ $1.985 (Order # 1423),PINE,400,1.985,1423,0.00,0,-794,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-10 09:30:01,2026-06-10,Bought,900001001,x1001,Traditional IRA - x1001,60 of PARR @ $5.623 (Order # 3560),PARR,60,5.623,3560,0.00,0,-337.38,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-10 09:30:01,2026-06-10,Sold,900001001,x1001,Traditional IRA - x1001,250 of PLTR @ $12.931 (Order # 1518),PLTR,250,12.931,1518,0.00,0.067,3232.678,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-10 09:30:00,2026-06-10,Sold,900001001,x1001,Traditional IRA - x1001,20 of STRL @ $83.901 (Order # 4673),STRL,20,83.901,4673,0.00,0.035,1677.985,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-10 09:30:00,2026-06-10,Sold,900001001,x1001,Traditional IRA - x1001,13 of LITE @ $83.296 (Order # 1945),LITE,13,83.296,1945,0.00,0.023,1082.825,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-10 09:30:00,2026-06-10,Sold,900001001,x1001,Traditional IRA - x1001,51 of MXL @ $7.042 (Order # 3610),MXL,51,7.042,3610,0.00,0.008,359.133,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-10 09:30:00,2026-06-10,Sold,900001001,x1001,Traditional IRA - x1001,300 of CDE @ $1.55 (Order # 1247),CDE,300,1.55,1247,0.00,0.01,464.984,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-10 09:30:00,2026-06-10,Sold,900001001,x1001,Traditional IRA - x1001,145 of IAUM @ $4.135 (Order # 2967),IAUM,145,4.135,2967,0.00,0.013,599.559,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-10 09:30:00,2026-06-10,Sold,900001001,x1001,Traditional IRA - x1001,55 of CRWV @ $9.539 (Order # 1019),CRWV,55,9.539,1019,0.00,0.011,524.633,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-10 09:30:00,2026-06-10,Sold,900001001,x1001,Traditional IRA - x1001,95 of SMCI @ $3.555 (Order # 9147),SMCI,95,3.555,9147,0.00,0.007,337.716,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-10 09:30:00,2026-06-10,Sold,900001001,x1001,Traditional IRA - x1001,91 of SLV @ $5.82 (Order # 9656),SLV,91,5.82,9656,0.00,0.011,529.607,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-10 09:30:00,2026-06-10,Sold,900001001,x1001,Traditional IRA - x1001,511 of USAR @ $2.095 (Order # 8439),USAR,511,2.095,8439,0.00,0.023,1070.512,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-10 09:30:00,2026-06-10,Bought,900001001,x1001,Traditional IRA - x1001,300 of DRH @ $1.172 (Order # 7764),DRH,300,1.172,7764,0.00,0,-351.6,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-10 09:30:00,2026-06-10,Sold,900001001,x1001,Traditional IRA - x1001,40 of NVDA @ $20.444 (Order # 5893),NVDA,40,20.444,5893,0.00,0.017,817.742,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-10 09:30:00,2026-06-10,Sold,900001001,x1001,Traditional IRA - x1001,110 of GDE @ $6.202 (Order # 3563),GDE,110,6.202,3563,0.00,0.015,682.203,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-10 09:30:00,2026-06-10,Sold,900001001,x1001,Traditional IRA - x1001,61 of MSFT @ $39.8 (Order # 7999),MSFT,61,39.8,7999,0.00,0.051,2427.748,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-10 03:00:00,2026-06-10,Qualified Dividend,900001001,x1001,Traditional IRA - x1001,COEUR MINING INC REC 06/10/26 PAY 06/10/26 RATE 0.00000000 QTY 0.00000000,,,,,0.00,0,2.75,Other,false,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-09 16:00:03,2026-06-09,Sold,900001001,x1001,Traditional IRA - x1001,35 of THG @ $19.243 (Order # 6356),THG,35,19.243,6356,0.00,0.014,673.49,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-09 16:00:03,2026-06-09,Sold,900001001,x1001,Traditional IRA - x1001,100 of EPR @ $5.902 (Order # 8648),EPR,100,5.902,8648,0.00,0.013,590.185,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-09 16:00:01,2026-06-09,Sold,900001001,x1001,Traditional IRA - x1001,5 of AMD @ $47.551 (Order # 4834),AMD,5,47.551,4834,0.00,0.005,237.748,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-09 16:00:01,2026-06-09,Sold,900001001,x1001,Traditional IRA - x1001,50 of MXL @ $7.261 (Order # 9588),MXL,50,7.261,9588,0.00,0.008,363.041,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-09 16:00:00,2026-06-09,Sold,900001001,x1001,Traditional IRA - x1001,3 of STRL @ $84.201 (Order # 8901),STRL,3,84.201,8901,0.00,0.006,252.597,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-09 16:00:00,2026-06-09,Sold,900001001,x1001,Traditional IRA - x1001,25 of TTMI @ $17.386 (Order # 1495),TTMI,25,17.386,1495,0.00,0.009,434.641,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-09 16:00:00,2026-06-09,Sold,900001001,x1001,Traditional IRA - x1001,75 of PSIX @ $3.914 (Order # 7971),PSIX,75,3.914,7971,0.00,0.007,293.542,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-09 15:30:35,2026-06-09,Sold,900001001,x1001,Traditional IRA - x1001,10 of CLS @ $36.463 (Order # 3273),CLS,10,36.463,3273,0.00,0.008,364.622,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-09 15:30:14,2026-06-09,Sold,900001001,x1001,Traditional IRA - x1001,50 of URA @ $4.379 (Order # 7438),URA,50,4.379,7438,0.00,0.005,218.919,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-09 15:29:39,2026-06-09,Sold,900001001,x1001,Traditional IRA - x1001,50 of IREN @ $5.395 (Order # 1442),IREN,50,5.395,1442,0.00,0.006,269.718,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-09 15:29:19,2026-06-09,Sold,900001001,x1001,Traditional IRA - x1001,5 of FN @ $57.816 (Order # 1422),FN,5,57.816,1422,0.00,0.006,289.072,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-09 15:28:58,2026-06-09,Sold,900001001,x1001,Traditional IRA - x1001,100 of SMCI @ $4.011 (Order # 4209),SMCI,100,4.011,4209,0.00,0.009,401.039,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-09 15:28:19,2026-06-09,Sold,900001001,x1001,Traditional IRA - x1001,5 of APP @ $51.816 (Order # 2670),APP,5,51.816,2670,0.00,0.006,259.074,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-09 15:27:46,2026-06-09,Sold,900001001,x1001,Traditional IRA - x1001,7 of COHR @ $35.429 (Order # 3918),COHR,7,35.429,3918,0.00,0.006,247.997,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-09 15:22:53,2026-06-09,Bought,900001001,x1001,Traditional IRA - x1001,3 of LITE @ $80.44 (Order # 5698),LITE,3,80.44,5698,0.00,0,-241.319,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-09 13:23:57,2026-06-09,Bought,900001001,x1001,Traditional IRA - x1001,70 of UNFI @ $4.584 (Order # 9560),UNFI,70,4.584,9560,0.00,0,-320.913,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-09 13:23:30,2026-06-09,Bought,900001001,x1001,Traditional IRA - x1001,10 of TSLA @ $39.233 (Order # 4862),TSLA,10,39.233,4862,0.00,0,-392.33,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-09 13:21:19,2026-06-09,Bought,900001001,x1001,Traditional IRA - x1001,50 of CNC @ $6.508 (Order # 5965),CNC,50,6.508,5965,0.00,0,-325.4,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-09 13:20:48,2026-06-09,Bought,900001001,x1001,Traditional IRA - x1001,150 of BVN @ $3.081 (Order # 4656),BVN,150,3.081,4656,0.00,0,-462.15,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-09 13:20:16,2026-06-09,Bought,900001001,x1001,Traditional IRA - x1001,75 of INDV @ $3.84 (Order # 2116),INDV,75,3.84,2116,0.00,0,-288.013,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-09 13:19:30,2026-06-09,Bought,900001001,x1001,Traditional IRA - x1001,50 of ARE @ $5.362 (Order # 8597),ARE,50,5.362,8597,0.00,0,-268.075,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-09 13:18:36,2026-06-09,Bought,900001001,x1001,Traditional IRA - x1001,15 of COHR @ $35.125 (Order # 4443),COHR,15,35.125,4443,0.00,0,-526.872,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-09 13:18:14,2026-06-09,Bought,900001001,x1001,Traditional IRA - x1001,75 of PSIX @ $3.789 (Order # 7225),PSIX,75,3.789,7225,0.00,0,-284.175,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-09 13:17:48,2026-06-09,Bought,900001001,x1001,Traditional IRA - x1001,50 of URA @ $4.358 (Order # 1041),URA,50,4.358,1041,0.00,0,-217.9,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-09 13:17:29,2026-06-09,Bought,900001001,x1001,Traditional IRA - x1001,60 of IREN @ $5.348 (Order # 5216),IREN,60,5.348,5216,0.00,0,-320.88,Trade,true,true,false,false,false
1002a0d204823d25e881383b749b0cc291fc63b4e0e24e8fce4b974a087fa6aa,data/raw/etrade/account_history/20260701-235622-2727ed26bcd5-demo-a-History.csv,2026-07-01 19:29:00,EST,2026-06-09 13:17:04,2026-06-09,Bought,900001001,x1001,Traditional IRA - x1001,25 of TTMI @ $16.913 (Order # 8711),TTMI,25,16.913,8711,0.00,0,-422.813,Trade,true,true,false,false,false
